Metadata_Well	cell_count	batch_id	sc_type	Metadata_Plate	Metadata_Plate_Map_Name	Metadata_well_position	Metadata_plating_density	Metadata_line_ID	Metadata_timepoint
I17	82	BR00103268	all	BR00103268	cmQTL5-8_mt	I17	1000	D	24
I18	92	BR00103268	all	BR00103268	cmQTL5-8_mt	I18	1000	D	24
I19	157	BR00103268	all	BR00103268	cmQTL5-8_mt	I19	4000	F	24
I20	228	BR00103268	all	BR00103268	cmQTL5-8_mt	I20	4000	F	24
I21	181	BR00103268	all	BR00103268	cmQTL5-8_mt	I21	1000	E	24
I22	247	BR00103268	all	BR00103268	cmQTL5-8_mt	I22	1000	E	24
I23	250	BR00103268	all	BR00103268	cmQTL5-8_mt	I23	2000	D	24
I24	223	BR00103268	all	BR00103268	cmQTL5-8_mt	I24	2000	D	24
J01	614	BR00103268	all	BR00103268	cmQTL5-8_mt	J01	3000	A	24
J02	874	BR00103268	all	BR00103268	cmQTL5-8_mt	J02	3000	A	24
J03	272	BR00103268	all	BR00103268	cmQTL5-8_mt	J03	3000	C	24
J04	179	BR00103268	all	BR00103268	cmQTL5-8_mt	J04	3000	C	24
J05	485	BR00103268	all	BR00103268	cmQTL5-8_mt	J05	4000	E	24
J06	283	BR00103268	all	BR00103268	cmQTL5-8_mt	J06	4000	E	24
J07	172	BR00103268	all	BR00103268	cmQTL5-8_mt	J07	4000	F	24
J08	187	BR00103268	all	BR00103268	cmQTL5-8_mt	J08	4000	F	24
J09	278	BR00103268	all	BR00103268	cmQTL5-8_mt	J09	3000	C	24
J10	225	BR00103268	all	BR00103268	cmQTL5-8_mt	J10	3000	C	24
J11	59	BR00103268	all	BR00103268	cmQTL5-8_mt	J11	2000	C	24
J12	62	BR00103268	all	BR00103268	cmQTL5-8_mt	J12	2000	C	24
J13	142	BR00103268	all	BR00103268	cmQTL5-8_mt	J13	3000	F	24
J14	114	BR00103268	all	BR00103268	cmQTL5-8_mt	J14	3000	F	24
J15	164	BR00103268	all	BR00103268	cmQTL5-8_mt	J15	1000	E	24
J16	145	BR00103268	all	BR00103268	cmQTL5-8_mt	J16	1000	E	24
J17	89	BR00103268	all	BR00103268	cmQTL5-8_mt	J17	1000	D	24
J18	69	BR00103268	all	BR00103268	cmQTL5-8_mt	J18	1000	D	24
J19	199	BR00103268	all	BR00103268	cmQTL5-8_mt	J19	4000	F	24
J20	285	BR00103268	all	BR00103268	cmQTL5-8_mt	J20	4000	F	24
J21	245	BR00103268	all	BR00103268	cmQTL5-8_mt	J21	1000	E	24
J22	202	BR00103268	all	BR00103268	cmQTL5-8_mt	J22	1000	E	24
J23	215	BR00103268	all	BR00103268	cmQTL5-8_mt	J23	2000	D	24
J24	297	BR00103268	all	BR00103268	cmQTL5-8_mt	J24	2000	D	24
K01	136	BR00103268	all	BR00103268	cmQTL5-8_mt	K01	3000	F	24
K02	77	BR00103268	all	BR00103268	cmQTL5-8_mt	K02	3000	F	24
K03	290	BR00103268	all	BR00103268	cmQTL5-8_mt	K03	3000	B	24
K04	328	BR00103268	all	BR00103268	cmQTL5-8_mt	K04	3000	B	24
K05	192	BR00103268	all	BR00103268	cmQTL5-8_mt	K05	4000	C	24
K06	204	BR00103268	all	BR00103268	cmQTL5-8_mt	K06	4000	C	24
K07	262	BR00103268	all	BR00103268	cmQTL5-8_mt	K07	2000	D	24
K08	278	BR00103268	all	BR00103268	cmQTL5-8_mt	K08	2000	D	24
K09	317	BR00103268	all	BR00103268	cmQTL5-8_mt	K09	4000	E	24
K10	433	BR00103268	all	BR00103268	cmQTL5-8_mt	K10	4000	E	24
K11	301	BR00103268	all	BR00103268	cmQTL5-8_mt	K11	3000	D	24
K12	351	BR00103268	all	BR00103268	cmQTL5-8_mt	K12	3000	D	24
K13	168	BR00103268	all	BR00103268	cmQTL5-8_mt	K13	3000	E	24
K14	179	BR00103268	all	BR00103268	cmQTL5-8_mt	K14	3000	E	24
K15	137	BR00103268	all	BR00103268	cmQTL5-8_mt	K15	1000	A	24
K16	194	BR00103268	all	BR00103268	cmQTL5-8_mt	K16	1000	A	24
K17	125	BR00103268	all	BR00103268	cmQTL5-8_mt	K17	2000	F	24
K18	99	BR00103268	all	BR00103268	cmQTL5-8_mt	K18	2000	F	24
K19	9	BR00103268	all	BR00103268	cmQTL5-8_mt	K19	4000	A	24
K20	29	BR00103268	all	BR00103268	cmQTL5-8_mt	K20	4000	A	24
K21	303	BR00103268	all	BR00103268	cmQTL5-8_mt	K21	3000	D	24
K22	433	BR00103268	all	BR00103268	cmQTL5-8_mt	K22	3000	D	24
K23	357	BR00103268	all	BR00103268	cmQTL5-8_mt	K23	2000	B	24
K24	305	BR00103268	all	BR00103268	cmQTL5-8_mt	K24	2000	B	24
L01	171	BR00103268	all	BR00103268	cmQTL5-8_mt	L01	3000	F	24
L02	211	BR00103268	all	BR00103268	cmQTL5-8_mt	L02	3000	F	24
L03	427	BR00103268	all	BR00103268	cmQTL5-8_mt	L03	3000	B	24
L04	517	BR00103268	all	BR00103268	cmQTL5-8_mt	L04	3000	B	24
L05	396	BR00103268	all	BR00103268	cmQTL5-8_mt	L05	4000	C	24
L06	338	BR00103268	all	BR00103268	cmQTL5-8_mt	L06	4000	C	24
L07	291	BR00103268	all	BR00103268	cmQTL5-8_mt	L07	2000	D	24
L08	230	BR00103268	all	BR00103268	cmQTL5-8_mt	L08	2000	D	24
L09	456	BR00103268	all	BR00103268	cmQTL5-8_mt	L09	4000	E	24
L10	461	BR00103268	all	BR00103268	cmQTL5-8_mt	L10	4000	E	24
L11	352	BR00103268	all	BR00103268	cmQTL5-8_mt	L11	3000	D	24
L12	384	BR00103268	all	BR00103268	cmQTL5-8_mt	L12	3000	D	24
L13	159	BR00103268	all	BR00103268	cmQTL5-8_mt	L13	3000	E	24
L14	201	BR00103268	all	BR00103268	cmQTL5-8_mt	L14	3000	E	24
L15	148	BR00103268	all	BR00103268	cmQTL5-8_mt	L15	1000	A	24
L16	144	BR00103268	all	BR00103268	cmQTL5-8_mt	L16	1000	A	24
L17	71	BR00103268	all	BR00103268	cmQTL5-8_mt	L17	2000	F	24
L18	99	BR00103268	all	BR00103268	cmQTL5-8_mt	L18	2000	F	24
L19	6	BR00103268	all	BR00103268	cmQTL5-8_mt	L19	4000	A	24
L20	4	BR00103268	all	BR00103268	cmQTL5-8_mt	L20	4000	A	24
L21	374	BR00103268	all	BR00103268	cmQTL5-8_mt	L21	3000	D	24
L22	395	BR00103268	all	BR00103268	cmQTL5-8_mt	L22	3000	D	24
L23	297	BR00103268	all	BR00103268	cmQTL5-8_mt	L23	2000	B	24
L24	252	BR00103268	all	BR00103268	cmQTL5-8_mt	L24	2000	B	24
M01	192	BR00103268	all	BR00103268	cmQTL5-8_mt	M01	2000	B	24
M02	177	BR00103268	all	BR00103268	cmQTL5-8_mt	M02	2000	B	24
M03	70	BR00103268	all	BR00103268	cmQTL5-8_mt	M03	4000	A	24
M04	58	BR00103268	all	BR00103268	cmQTL5-8_mt	M04	4000	A	24
M05	192	BR00103268	all	BR00103268	cmQTL5-8_mt	M05	1000	A	24
M06	161	BR00103268	all	BR00103268	cmQTL5-8_mt	M06	1000	A	24
M07	148	BR00103268	all	BR00103268	cmQTL5-8_mt	M07	1000	B	24
M08	151	BR00103268	all	BR00103268	cmQTL5-8_mt	M08	1000	B	24
M09	321	BR00103268	all	BR00103268	cmQTL5-8_mt	M09	2000	A	24
M10	323	BR00103268	all	BR00103268	cmQTL5-8_mt	M10	2000	A	24
M11	103	BR00103268	all	BR00103268	cmQTL5-8_mt	M11	1000	F	24
M12	106	BR00103268	all	BR00103268	cmQTL5-8_mt	M12	1000	F	24
M13	456	BR00103268	all	BR00103268	cmQTL5-8_mt	M13	4000	E	24
M14	367	BR00103268	all	BR00103268	cmQTL5-8_mt	M14	4000	E	24
M15	369	BR00103268	all	BR00103268	cmQTL5-8_mt	M15	4000	C	24
M16	263	BR00103268	all	BR00103268	cmQTL5-8_mt	M16	4000	C	24
M17	664	BR00103268	all	BR00103268	cmQTL5-8_mt	M17	4000	B	24
M18	596	BR00103268	all	BR00103268	cmQTL5-8_mt	M18	4000	B	24
M19	577	BR00103268	all	BR00103268	cmQTL5-8_mt	M19	4000	D	24
M20	625	BR00103268	all	BR00103268	cmQTL5-8_mt	M20	4000	D	24
M21	273	BR00103268	all	BR00103268	cmQTL5-8_mt	M21	4000	C	24
M22	401	BR00103268	all	BR00103268	cmQTL5-8_mt	M22	4000	C	24
M23	351	BR00103268	all	BR00103268	cmQTL5-8_mt	M23	3000	E	24
M24	392	BR00103268	all	BR00103268	cmQTL5-8_mt	M24	3000	E	24
N01	345	BR00103268	all	BR00103268	cmQTL5-8_mt	N01	2000	B	24
N02	289	BR00103268	all	BR00103268	cmQTL5-8_mt	N02	2000	B	24
N03	52	BR00103268	all	BR00103268	cmQTL5-8_mt	N03	4000	A	24
N04	67	BR00103268	all	BR00103268	cmQTL5-8_mt	N04	4000	A	24
N05	217	BR00103268	all	BR00103268	cmQTL5-8_mt	N05	1000	A	24
N06	106	BR00103268	all	BR00103268	cmQTL5-8_mt	N06	1000	A	24
N07	118	BR00103268	all	BR00103268	cmQTL5-8_mt	N07	1000	B	24
N08	163	BR00103268	all	BR00103268	cmQTL5-8_mt	N08	1000	B	24
N09	324	BR00103268	all	BR00103268	cmQTL5-8_mt	N09	2000	A	24
N10	242	BR00103268	all	BR00103268	cmQTL5-8_mt	N10	2000	A	24
N11	165	BR00103268	all	BR00103268	cmQTL5-8_mt	N11	1000	F	24
N12	134	BR00103268	all	BR00103268	cmQTL5-8_mt	N12	1000	F	24
N13	488	BR00103268	all	BR00103268	cmQTL5-8_mt	N13	4000	E	24
N14	359	BR00103268	all	BR00103268	cmQTL5-8_mt	N14	4000	E	24
N15	263	BR00103268	all	BR00103268	cmQTL5-8_mt	N15	4000	C	24
N16	344	BR00103268	all	BR00103268	cmQTL5-8_mt	N16	4000	C	24
N17	585	BR00103268	all	BR00103268	cmQTL5-8_mt	N17	4000	B	24
N18	477	BR00103268	all	BR00103268	cmQTL5-8_mt	N18	4000	B	24
N19	450	BR00103268	all	BR00103268	cmQTL5-8_mt	N19	4000	D	24
N20	640	BR00103268	all	BR00103268	cmQTL5-8_mt	N20	4000	D	24
N21	345	BR00103268	all	BR00103268	cmQTL5-8_mt	N21	4000	C	24
N22	392	BR00103268	all	BR00103268	cmQTL5-8_mt	N22	4000	C	24
N23	425	BR00103268	all	BR00103268	cmQTL5-8_mt	N23	3000	E	24
N24	343	BR00103268	all	BR00103268	cmQTL5-8_mt	N24	3000	E	24
O01	96	BR00103268	all	BR00103268	cmQTL5-8_mt	O01	2000	E	24
O02	101	BR00103268	all	BR00103268	cmQTL5-8_mt	O02	2000	E	24
O03	132	BR00103268	all	BR00103268	cmQTL5-8_mt	O03	1000	D	24
O04	139	BR00103268	all	BR00103268	cmQTL5-8_mt	O04	1000	D	24
O05	145	BR00103268	all	BR00103268	cmQTL5-8_mt	O05	2000	F	24
O06	167	BR00103268	all	BR00103268	cmQTL5-8_mt	O06	2000	F	24
O07	516	BR00103268	all	BR00103268	cmQTL5-8_mt	O07	3000	D	24
O08	550	BR00103268	all	BR00103268	cmQTL5-8_mt	O08	3000	D	24
O09	111	BR00103268	all	BR00103268	cmQTL5-8_mt	O09	1000	C	24
O10	103	BR00103268	all	BR00103268	cmQTL5-8_mt	O10	1000	C	24
O11	382	BR00103268	all	BR00103268	cmQTL5-8_mt	O11	3000	A	24
O12	487	BR00103268	all	BR00103268	cmQTL5-8_mt	O12	3000	A	24
O13	132	BR00103268	all	BR00103268	cmQTL5-8_mt	O13	1000	B	24
O14	140	BR00103268	all	BR00103268	cmQTL5-8_mt	O14	1000	B	24
O15	216	BR00103268	all	BR00103268	cmQTL5-8_mt	O15	3000	F	24
O16	243	BR00103268	all	BR00103268	cmQTL5-8_mt	O16	3000	F	24
O17	163	BR00103268	all	BR00103268	cmQTL5-8_mt	O17	2000	C	24
O18	180	BR00103268	all	BR00103268	cmQTL5-8_mt	O18	2000	C	24
O19	584	BR00103268	all	BR00103268	cmQTL5-8_mt	O19	3000	B	24
O20	517	BR00103268	all	BR00103268	cmQTL5-8_mt	O20	3000	B	24
O21	366	BR00103268	all	BR00103268	cmQTL5-8_mt	O21	2000	A	24
O22	370	BR00103268	all	BR00103268	cmQTL5-8_mt	O22	2000	A	24
O23	225	BR00103268	all	BR00103268	cmQTL5-8_mt	O23	3000	C	24
O24	194	BR00103268	all	BR00103268	cmQTL5-8_mt	O24	3000	C	24
P01	273	BR00103268	all	BR00103268	cmQTL5-8_mt	P01	2000	E	24
P02	276	BR00103268	all	BR00103268	cmQTL5-8_mt	P02	2000	E	24
P03	132	BR00103268	all	BR00103268	cmQTL5-8_mt	P03	1000	D	24
P04	95	BR00103268	all	BR00103268	cmQTL5-8_mt	P04	1000	D	24
P05	140	BR00103268	all	BR00103268	cmQTL5-8_mt	P05	2000	F	24
P06	107	BR00103268	all	BR00103268	cmQTL5-8_mt	P06	2000	F	24
P07	513	BR00103268	all	BR00103268	cmQTL5-8_mt	P07	3000	D	24
P08	339	BR00103268	all	BR00103268	cmQTL5-8_mt	P08	3000	D	24
P09	95	BR00103268	all	BR00103268	cmQTL5-8_mt	P09	1000	C	24
P10	72	BR00103268	all	BR00103268	cmQTL5-8_mt	P10	1000	C	24
P11	397	BR00103268	all	BR00103268	cmQTL5-8_mt	P11	3000	A	24
P12	302	BR00103268	all	BR00103268	cmQTL5-8_mt	P12	3000	A	24
P13	179	BR00103268	all	BR00103268	cmQTL5-8_mt	P13	1000	B	24
P14	120	BR00103268	all	BR00103268	cmQTL5-8_mt	P14	1000	B	24
P15	240	BR00103268	all	BR00103268	cmQTL5-8_mt	P15	3000	F	24
P16	219	BR00103268	all	BR00103268	cmQTL5-8_mt	P16	3000	F	24
P17	113	BR00103268	all	BR00103268	cmQTL5-8_mt	P17	2000	C	24
P18	152	BR00103268	all	BR00103268	cmQTL5-8_mt	P18	2000	C	24
P19	581	BR00103268	all	BR00103268	cmQTL5-8_mt	P19	3000	B	24
P20	588	BR00103268	all	BR00103268	cmQTL5-8_mt	P20	3000	B	24
P21	371	BR00103268	all	BR00103268	cmQTL5-8_mt	P21	2000	A	24
P22	334	BR00103268	all	BR00103268	cmQTL5-8_mt	P22	2000	A	24
P23	245	BR00103268	all	BR00103268	cmQTL5-8_mt	P23	3000	C	24
P24	169	BR00103268	all	BR00103268	cmQTL5-8_mt	P24	3000	C	24
A01	6	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A01	1000	A	24
A02	15	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A02	1000	A	24
A03	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A03	3000	B	24
A04	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A04	3000	B	24
A05	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A05	1000	E	24
A06	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A06	1000	E	24
A07	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A07	2000	C	24
A08	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A08	2000	C	24
A09	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A09	4000	D	24
A10	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A10	4000	D	24
A11	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A11	2000	E	24
A12	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A12	2000	E	24
A13	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A13	3000	A	24
A14	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A14	3000	A	24
A15	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A15	2000	B	24
A16	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A16	2000	B	24
A17	39	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A17	4000	C	24
A18	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A18	4000	C	24
A19	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A19	3000	B	24
A20	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A20	3000	B	24
A21	14	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A21	3000	C	24
A22	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A22	3000	C	24
A23	3	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A23	4000	A	24
A24	1	BR00103268	isolated	BR00103268	cmQTL5-8_mt	A24	4000	A	24
B01	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B01	1000	A	24
B02	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B02	1000	A	24
B03	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B03	3000	B	24
B04	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B04	3000	B	24
B05	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B05	1000	E	24
B06	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B06	1000	E	24
B07	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B07	2000	C	24
B08	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B08	2000	C	24
B09	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B09	4000	D	24
B10	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B10	4000	D	24
B11	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B11	2000	E	24
B12	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B12	2000	E	24
B13	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B13	3000	A	24
B14	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B14	3000	A	24
B15	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B15	2000	B	24
B16	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B16	2000	B	24
B17	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B17	4000	C	24
B18	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B18	4000	C	24
B19	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B19	3000	B	24
B20	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B20	3000	B	24
B21	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B21	3000	C	24
B22	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B22	3000	C	24
B23	7	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B23	4000	A	24
B24	5	BR00103268	isolated	BR00103268	cmQTL5-8_mt	B24	4000	A	24
C01	14	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C01	1000	C	24
C02	9	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C02	1000	C	24
C03	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C03	2000	D	24
C04	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C04	2000	D	24
C05	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C05	1000	B	24
C06	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C06	1000	B	24
C07	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C07	2000	A	24
C08	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C08	2000	A	24
C09	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C09	4000	B	24
C10	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C10	4000	B	24
C11	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C11	3000	F	24
C12	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C12	3000	F	24
C13	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C13	1000	D	24
C14	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C14	1000	D	24
C15	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C15	4000	F	24
C16	45	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C16	4000	F	24
C17	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C17	2000	D	24
C18	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C18	2000	D	24
C19	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C19	1000	A	24
C20	12	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C20	1000	A	24
C21	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C21	2000	E	24
C22	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C22	2000	E	24
C23	48	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C23	4000	D	24
C24	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	C24	4000	D	24
D01	12	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D01	1000	C	24
D02	14	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D02	1000	C	24
D03	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D03	2000	D	24
D04	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D04	2000	D	24
D05	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D05	1000	B	24
D06	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D06	1000	B	24
D07	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D07	2000	A	24
D08	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D08	2000	A	24
D09	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D09	4000	B	24
D10	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D10	4000	B	24
D11	63	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D11	3000	F	24
D12	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D12	3000	F	24
D13	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D13	1000	D	24
D14	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D14	1000	D	24
D15	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D15	4000	F	24
D16	49	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D16	4000	F	24
D17	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D17	2000	D	24
D18	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D18	2000	D	24
D19	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D19	1000	A	24
D20	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D20	1000	A	24
D21	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D21	2000	E	24
D22	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D22	2000	E	24
D23	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D23	4000	D	24
D24	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	D24	4000	D	24
E01	19	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E01	1000	D	24
E02	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E02	1000	D	24
E03	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E03	4000	B	24
E04	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E04	4000	B	24
E05	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E05	4000	F	24
E06	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E06	4000	F	24
E07	49	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E07	3000	E	24
E08	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E08	3000	E	24
E09	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E09	2000	F	24
E10	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E10	2000	F	24
E11	8	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E11	4000	A	24
E12	3	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E12	4000	A	24
E13	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E13	2000	B	24
E14	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E14	2000	B	24
E15	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E15	1000	E	24
E16	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E16	1000	E	24
E17	12	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E17	2000	F	24
E18	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E18	2000	F	24
E19	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E19	2000	C	24
E20	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E20	2000	C	24
E21	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E21	1000	B	24
E22	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E22	1000	B	24
E23	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E23	4000	B	24
E24	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	E24	4000	B	24
F01	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F01	1000	D	24
F02	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F02	1000	D	24
F03	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F03	4000	B	24
F04	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F04	4000	B	24
F05	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F05	4000	F	24
F06	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F06	4000	F	24
F07	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F07	3000	E	24
F08	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F08	3000	E	24
F09	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F09	2000	F	24
F10	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F10	2000	F	24
F11	4	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F11	4000	A	24
F12	1	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F12	4000	A	24
F13	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F13	2000	B	24
F14	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F14	2000	B	24
F15	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F15	1000	E	24
F16	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F16	1000	E	24
F17	19	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F17	2000	F	24
F18	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F18	2000	F	24
F19	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F19	2000	C	24
F20	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F20	2000	C	24
F21	13	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F21	1000	B	24
F22	15	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F22	1000	B	24
F23	14	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F23	4000	B	24
F24	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	F24	4000	B	24
G01	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G01	3000	E	24
G02	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G02	3000	E	24
G03	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G03	3000	D	24
G04	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G04	3000	D	24
G05	12	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G05	1000	C	24
G06	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G06	1000	C	24
G07	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G07	2000	E	24
G08	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G08	2000	E	24
G09	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G09	4000	D	24
G10	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G10	4000	D	24
G11	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G11	1000	F	24
