Metadata_Plate,Metadata_Well,Count_Cells
cmqtlpl1.5-31-2019-mt,I02,419
cmqtlpl1.5-31-2019-mt,I02,441
cmqtlpl1.5-31-2019-mt,I02,455
cmqtlpl1.5-31-2019-mt,I02,479
cmqtlpl1.5-31-2019-mt,I03,256
cmqtlpl1.5-31-2019-mt,I03,286
cmqtlpl1.5-31-2019-mt,I03,329
cmqtlpl1.5-31-2019-mt,I03,371
cmqtlpl1.5-31-2019-mt,I03,406
cmqtlpl1.5-31-2019-mt,I03,417
cmqtlpl1.5-31-2019-mt,I03,460
cmqtlpl1.5-31-2019-mt,I03,487
cmqtlpl1.5-31-2019-mt,I03,503
cmqtlpl1.5-31-2019-mt,I04,373
cmqtlpl1.5-31-2019-mt,I04,410
cmqtlpl1.5-31-2019-mt,I04,440
cmqtlpl1.5-31-2019-mt,I04,455
cmqtlpl1.5-31-2019-mt,I04,456
cmqtlpl1.5-31-2019-mt,I04,468
cmqtlpl1.5-31-2019-mt,I04,534
cmqtlpl1.5-31-2019-mt,I04,616
cmqtlpl1.5-31-2019-mt,I04,642
cmqtlpl1.5-31-2019-mt,I05,272
cmqtlpl1.5-31-2019-mt,I05,283
cmqtlpl1.5-31-2019-mt,I05,299
cmqtlpl1.5-31-2019-mt,I05,299
cmqtlpl1.5-31-2019-mt,I05,355
cmqtlpl1.5-31-2019-mt,I05,362
cmqtlpl1.5-31-2019-mt,I05,470
cmqtlpl1.5-31-2019-mt,I05,480
cmqtlpl1.5-31-2019-mt,I05,505
cmqtlpl1.5-31-2019-mt,I06,203
cmqtlpl1.5-31-2019-mt,I06,234
cmqtlpl1.5-31-2019-mt,I06,241
cmqtlpl1.5-31-2019-mt,I06,254
cmqtlpl1.5-31-2019-mt,I06,290
cmqtlpl1.5-31-2019-mt,I06,292
cmqtlpl1.5-31-2019-mt,I06,353
cmqtlpl1.5-31-2019-mt,I06,362
cmqtlpl1.5-31-2019-mt,I06,367
cmqtlpl1.5-31-2019-mt,I07,62
cmqtlpl1.5-31-2019-mt,I07,65
cmqtlpl1.5-31-2019-mt,I07,67
cmqtlpl1.5-31-2019-mt,I07,69
cmqtlpl1.5-31-2019-mt,I07,69
cmqtlpl1.5-31-2019-mt,I07,70
cmqtlpl1.5-31-2019-mt,I07,71
cmqtlpl1.5-31-2019-mt,I07,73
cmqtlpl1.5-31-2019-mt,I07,86
cmqtlpl1.5-31-2019-mt,I08,100
cmqtlpl1.5-31-2019-mt,I08,70
cmqtlpl1.5-31-2019-mt,I08,77
cmqtlpl1.5-31-2019-mt,I08,79
cmqtlpl1.5-31-2019-mt,I08,80
cmqtlpl1.5-31-2019-mt,I08,80
cmqtlpl1.5-31-2019-mt,I08,90
cmqtlpl1.5-31-2019-mt,I08,93
cmqtlpl1.5-31-2019-mt,I08,97
cmqtlpl1.5-31-2019-mt,I09,352
cmqtlpl1.5-31-2019-mt,I09,368
cmqtlpl1.5-31-2019-mt,I09,403
cmqtlpl1.5-31-2019-mt,I09,420
cmqtlpl1.5-31-2019-mt,I09,432
cmqtlpl1.5-31-2019-mt,I09,444
cmqtlpl1.5-31-2019-mt,I09,448
cmqtlpl1.5-31-2019-mt,I09,451
cmqtlpl1.5-31-2019-mt,I09,502
cmqtlpl1.5-31-2019-mt,I10,362
cmqtlpl1.5-31-2019-mt,I10,410
cmqtlpl1.5-31-2019-mt,I10,415
cmqtlpl1.5-31-2019-mt,I10,423
cmqtlpl1.5-31-2019-mt,I10,424
cmqtlpl1.5-31-2019-mt,I10,455
cmqtlpl1.5-31-2019-mt,I10,455
cmqtlpl1.5-31-2019-mt,I10,457
cmqtlpl1.5-31-2019-mt,I10,476
cmqtlpl1.5-31-2019-mt,I11,248
cmqtlpl1.5-31-2019-mt,I11,270
cmqtlpl1.5-31-2019-mt,I11,281
cmqtlpl1.5-31-2019-mt,I11,331
cmqtlpl1.5-31-2019-mt,I11,348
cmqtlpl1.5-31-2019-mt,I11,376
cmqtlpl1.5-31-2019-mt,I11,387
cmqtlpl1.5-31-2019-mt,I11,388
cmqtlpl1.5-31-2019-mt,I11,410
cmqtlpl1.5-31-2019-mt,I12,296
cmqtlpl1.5-31-2019-mt,I12,309
cmqtlpl1.5-31-2019-mt,I12,366
cmqtlpl1.5-31-2019-mt,I12,369
cmqtlpl1.5-31-2019-mt,I12,387
cmqtlpl1.5-31-2019-mt,I12,389
cmqtlpl1.5-31-2019-mt,I12,391
cmqtlpl1.5-31-2019-mt,I12,400
cmqtlpl1.5-31-2019-mt,I12,425
cmqtlpl1.5-31-2019-mt,I13,39
cmqtlpl1.5-31-2019-mt,I13,48
cmqtlpl1.5-31-2019-mt,I13,51
cmqtlpl1.5-31-2019-mt,I13,52
cmqtlpl1.5-31-2019-mt,I13,65
cmqtlpl1.5-31-2019-mt,I13,68
cmqtlpl1.5-31-2019-mt,I13,81
cmqtlpl1.5-31-2019-mt,I13,81
cmqtlpl1.5-31-2019-mt,I13,90
cmqtlpl1.5-31-2019-mt,I14,104
cmqtlpl1.5-31-2019-mt,I14,59
cmqtlpl1.5-31-2019-mt,I14,62
cmqtlpl1.5-31-2019-mt,I14,62
cmqtlpl1.5-31-2019-mt,I14,65
cmqtlpl1.5-31-2019-mt,I14,68
cmqtlpl1.5-31-2019-mt,I14,71
cmqtlpl1.5-31-2019-mt,I14,87
cmqtlpl1.5-31-2019-mt,I14,92
cmqtlpl1.5-31-2019-mt,I15,113
cmqtlpl1.5-31-2019-mt,I15,66
cmqtlpl1.5-31-2019-mt,I15,68
cmqtlpl1.5-31-2019-mt,I15,68
cmqtlpl1.5-31-2019-mt,I15,76
cmqtlpl1.5-31-2019-mt,I15,82
cmqtlpl1.5-31-2019-mt,I15,88
cmqtlpl1.5-31-2019-mt,I15,97
cmqtlpl1.5-31-2019-mt,I15,97
cmqtlpl1.5-31-2019-mt,I16,105
cmqtlpl1.5-31-2019-mt,I16,108
cmqtlpl1.5-31-2019-mt,I16,112
cmqtlpl1.5-31-2019-mt,I16,125
cmqtlpl1.5-31-2019-mt,I16,129
cmqtlpl1.5-31-2019-mt,I16,158
cmqtlpl1.5-31-2019-mt,I16,159
cmqtlpl1.5-31-2019-mt,I16,175
cmqtlpl1.5-31-2019-mt,I16,99
cmqtlpl1.5-31-2019-mt,I17,113
cmqtlpl1.5-31-2019-mt,I17,121
cmqtlpl1.5-31-2019-mt,I17,130
cmqtlpl1.5-31-2019-mt,I17,133
cmqtlpl1.5-31-2019-mt,I17,137
cmqtlpl1.5-31-2019-mt,I17,137
cmqtlpl1.5-31-2019-mt,I17,139
cmqtlpl1.5-31-2019-mt,I17,146
cmqtlpl1.5-31-2019-mt,I17,155
cmqtlpl1.5-31-2019-mt,I18,143
cmqtlpl1.5-31-2019-mt,I18,168
cmqtlpl1.5-31-2019-mt,I18,180
cmqtlpl1.5-31-2019-mt,I18,183
cmqtlpl1.5-31-2019-mt,I18,183
cmqtlpl1.5-31-2019-mt,I18,185
cmqtlpl1.5-31-2019-mt,I18,195
cmqtlpl1.5-31-2019-mt,I18,198
cmqtlpl1.5-31-2019-mt,I18,204
cmqtlpl1.5-31-2019-mt,I19,124
cmqtlpl1.5-31-2019-mt,I19,125
cmqtlpl1.5-31-2019-mt,I19,129
cmqtlpl1.5-31-2019-mt,I19,142
cmqtlpl1.5-31-2019-mt,I19,147
cmqtlpl1.5-31-2019-mt,I19,177
cmqtlpl1.5-31-2019-mt,I19,189
cmqtlpl1.5-31-2019-mt,I19,196
cmqtlpl1.5-31-2019-mt,I19,206
cmqtlpl1.5-31-2019-mt,I20,144
cmqtlpl1.5-31-2019-mt,I20,149
cmqtlpl1.5-31-2019-mt,I20,153
cmqtlpl1.5-31-2019-mt,I20,154
cmqtlpl1.5-31-2019-mt,I20,166
cmqtlpl1.5-31-2019-mt,I20,180
cmqtlpl1.5-31-2019-mt,I20,194
cmqtlpl1.5-31-2019-mt,I20,203
cmqtlpl1.5-31-2019-mt,I20,208
cmqtlpl1.5-31-2019-mt,I21,190
cmqtlpl1.5-31-2019-mt,I21,208
cmqtlpl1.5-31-2019-mt,I21,213
cmqtlpl1.5-31-2019-mt,I21,236
cmqtlpl1.5-31-2019-mt,I21,273
cmqtlpl1.5-31-2019-mt,I21,332
cmqtlpl1.5-31-2019-mt,I21,332
cmqtlpl1.5-31-2019-mt,I21,335
cmqtlpl1.5-31-2019-mt,I21,369
cmqtlpl1.5-31-2019-mt,I22,295
cmqtlpl1.5-31-2019-mt,I22,299
cmqtlpl1.5-31-2019-mt,I22,299
cmqtlpl1.5-31-2019-mt,I22,312
cmqtlpl1.5-31-2019-mt,I22,318
cmqtlpl1.5-31-2019-mt,I22,350
cmqtlpl1.5-31-2019-mt,I22,351
cmqtlpl1.5-31-2019-mt,I22,452
cmqtlpl1.5-31-2019-mt,I22,471
cmqtlpl1.5-31-2019-mt,I23,336
cmqtlpl1.5-31-2019-mt,I23,381
cmqtlpl1.5-31-2019-mt,I23,386
cmqtlpl1.5-31-2019-mt,I23,387
cmqtlpl1.5-31-2019-mt,I23,435
cmqtlpl1.5-31-2019-mt,I23,461
cmqtlpl1.5-31-2019-mt,I23,635
cmqtlpl1.5-31-2019-mt,I23,670
cmqtlpl1.5-31-2019-mt,I23,714
cmqtlpl1.5-31-2019-mt,I24,207
cmqtlpl1.5-31-2019-mt,I24,225
cmqtlpl1.5-31-2019-mt,I24,244
cmqtlpl1.5-31-2019-mt,I24,285
cmqtlpl1.5-31-2019-mt,I24,298
cmqtlpl1.5-31-2019-mt,I24,374
cmqtlpl1.5-31-2019-mt,I24,408
cmqtlpl1.5-31-2019-mt,I24,422
cmqtlpl1.5-31-2019-mt,I24,496
cmqtlpl1.5-31-2019-mt,J01,149
cmqtlpl1.5-31-2019-mt,J01,181
cmqtlpl1.5-31-2019-mt,J01,184
cmqtlpl1.5-31-2019-mt,J01,204
cmqtlpl1.5-31-2019-mt,J01,208
cmqtlpl1.5-31-2019-mt,J01,215
cmqtlpl1.5-31-2019-mt,J01,262
cmqtlpl1.5-31-2019-mt,J01,265
cmqtlpl1.5-31-2019-mt,J01,278
cmqtlpl1.5-31-2019-mt,J02,127
cmqtlpl1.5-31-2019-mt,J02,143
cmqtlpl1.5-31-2019-mt,J02,148
cmqtlpl1.5-31-2019-mt,J02,150
cmqtlpl1.5-31-2019-mt,J02,152
cmqtlpl1.5-31-2019-mt,J02,153
cmqtlpl1.5-31-2019-mt,J02,174
cmqtlpl1.5-31-2019-mt,J02,208
cmqtlpl1.5-31-2019-mt,J02,240
cmqtlpl1.5-31-2019-mt,J03,243
cmqtlpl1.5-31-2019-mt,J03,267
cmqtlpl1.5-31-2019-mt,J03,288
cmqtlpl1.5-31-2019-mt,J03,295
cmqtlpl1.5-31-2019-mt,J03,329
cmqtlpl1.5-31-2019-mt,J03,351
cmqtlpl1.5-31-2019-mt,J03,374
cmqtlpl1.5-31-2019-mt,J03,388
cmqtlpl1.5-31-2019-mt,J03,404
cmqtlpl1.5-31-2019-mt,J04,110
cmqtlpl1.5-31-2019-mt,J04,115
cmqtlpl1.5-31-2019-mt,J04,123
cmqtlpl1.5-31-2019-mt,J04,132
cmqtlpl1.5-31-2019-mt,J04,134
cmqtlpl1.5-31-2019-mt,J04,146
cmqtlpl1.5-31-2019-mt,J04,158
cmqtlpl1.5-31-2019-mt,J04,179
cmqtlpl1.5-31-2019-mt,J04,193
cmqtlpl1.5-31-2019-mt,J05,175
cmqtlpl1.5-31-2019-mt,J05,195
cmqtlpl1.5-31-2019-mt,J05,229
cmqtlpl1.5-31-2019-mt,J05,242
cmqtlpl1.5-31-2019-mt,J05,253
cmqtlpl1.5-31-2019-mt,J05,258
cmqtlpl1.5-31-2019-mt,J05,286
cmqtlpl1.5-31-2019-mt,J05,306
cmqtlpl1.5-31-2019-mt,J05,316
cmqtlpl1.5-31-2019-mt,J06,177
cmqtlpl1.5-31-2019-mt,J06,192
cmqtlpl1.5-31-2019-mt,J06,271
cmqtlpl1.5-31-2019-mt,J06,277
cmqtlpl1.5-31-2019-mt,J06,289
cmqtlpl1.5-31-2019-mt,J06,319
cmqtlpl1.5-31-2019-mt,J06,350
cmqtlpl1.5-31-2019-mt,J06,392
cmqtlpl1.5-31-2019-mt,J06,428
cmqtlpl1.5-31-2019-mt,J07,103
cmqtlpl1.5-31-2019-mt,J07,105
cmqtlpl1.5-31-2019-mt,J07,111
cmqtlpl1.5-31-2019-mt,J07,63
cmqtlpl1.5-31-2019-mt,J07,71
cmqtlpl1.5-31-2019-mt,J07,74
cmqtlpl1.5-31-2019-mt,J07,74
cmqtlpl1.5-31-2019-mt,J07,78
cmqtlpl1.5-31-2019-mt,J07,95
cmqtlpl1.5-31-2019-mt,J08,102
cmqtlpl1.5-31-2019-mt,J08,104
cmqtlpl1.5-31-2019-mt,J08,114
cmqtlpl1.5-31-2019-mt,J08,119
cmqtlpl1.5-31-2019-mt,J08,133
cmqtlpl1.5-31-2019-mt,J08,73
cmqtlpl1.5-31-2019-mt,J08,83
cmqtlpl1.5-31-2019-mt,J08,89
cmqtlpl1.5-31-2019-mt,J08,93
cmqtlpl1.5-31-2019-mt,J09,314
cmqtlpl1.5-31-2019-mt,J09,324
cmqtlpl1.5-31-2019-mt,J09,333
cmqtlpl1.5-31-2019-mt,J09,334
cmqtlpl1.5-31-2019-mt,J09,360
cmqtlpl1.5-31-2019-mt,J09,361
cmqtlpl1.5-31-2019-mt,J09,377
cmqtlpl1.5-31-2019-mt,J09,412
cmqtlpl1.5-31-2019-mt,J10,340
cmqtlpl1.5-31-2019-mt,J10,353
cmqtlpl1.5-31-2019-mt,J10,354
cmqtlpl1.5-31-2019-mt,J10,405
cmqtlpl1.5-31-2019-mt,J10,411
cmqtlpl1.5-31-2019-mt,J10,421
cmqtlpl1.5-31-2019-mt,J10,424
cmqtlpl1.5-31-2019-mt,J10,453
cmqtlpl1.5-31-2019-mt,J10,513
cmqtlpl1.5-31-2019-mt,J11,267
cmqtlpl1.5-31-2019-mt,J11,271
cmqtlpl1.5-31-2019-mt,J11,285
cmqtlpl1.5-31-2019-mt,J11,303
cmqtlpl1.5-31-2019-mt,J11,325
cmqtlpl1.5-31-2019-mt,J11,338
cmqtlpl1.5-31-2019-mt,J11,434
cmqtlpl1.5-31-2019-mt,J11,471
cmqtlpl1.5-31-2019-mt,J11,479
cmqtlpl1.5-31-2019-mt,J12,331
cmqtlpl1.5-31-2019-mt,J12,351
cmqtlpl1.5-31-2019-mt,J12,356
cmqtlpl1.5-31-2019-mt,J12,365
cmqtlpl1.5-31-2019-mt,J12,403
cmqtlpl1.5-31-2019-mt,J12,414
cmqtlpl1.5-31-2019-mt,J12,423
cmqtlpl1.5-31-2019-mt,J12,444
cmqtlpl1.5-31-2019-mt,J12,449
cmqtlpl1.5-31-2019-mt,J13,112
cmqtlpl1.5-31-2019-mt,J13,115
cmqtlpl1.5-31-2019-mt,J13,138
cmqtlpl1.5-31-2019-mt,J13,66
cmqtlpl1.5-31-2019-mt,J13,85
cmqtlpl1.5-31-2019-mt,J13,91
cmqtlpl1.5-31-2019-mt,J13,93
cmqtlpl1.5-31-2019-mt,J13,94
cmqtlpl1.5-31-2019-mt,J13,97
cmqtlpl1.5-31-2019-mt,J14,114
cmqtlpl1.5-31-2019-mt,J14,78
cmqtlpl1.5-31-2019-mt,J14,78
cmqtlpl1.5-31-2019-mt,J14,80
cmqtlpl1.5-31-2019-mt,J14,80
cmqtlpl1.5-31-2019-mt,J14,85
cmqtlpl1.5-31-2019-mt,J14,86
cmqtlpl1.5-31-2019-mt,J14,87
cmqtlpl1.5-31-2019-mt,J14,92
cmqtlpl1.5-31-2019-mt,J15,126
cmqtlpl1.5-31-2019-mt,J15,160
cmqtlpl1.5-31-2019-mt,J15,160
cmqtlpl1.5-31-2019-mt,J15,176
cmqtlpl1.5-31-2019-mt,J15,195
cmqtlpl1.5-31-2019-mt,J15,215
cmqtlpl1.5-31-2019-mt,J15,221
cmqtlpl1.5-31-2019-mt,J15,222
cmqtlpl1.5-31-2019-mt,J15,254
cmqtlpl1.5-31-2019-mt,J16,103
cmqtlpl1.5-31-2019-mt,J16,66
cmqtlpl1.5-31-2019-mt,J16,68
cmqtlpl1.5-31-2019-mt,J16,73
cmqtlpl1.5-31-2019-mt,J16,77
cmqtlpl1.5-31-2019-mt,J16,92
cmqtlpl1.5-31-2019-mt,J16,92
cmqtlpl1.5-31-2019-mt,J16,96
cmqtlpl1.5-31-2019-mt,J16,97
cmqtlpl1.5-31-2019-mt,J17,170
cmqtlpl1.5-31-2019-mt,J17,175
cmqtlpl1.5-31-2019-mt,J17,182
cmqtlpl1.5-31-2019-mt,J17,188
cmqtlpl1.5-31-2019-mt,J17,193
cmqtlpl1.5-31-2019-mt,J17,198
cmqtlpl1.5-31-2019-mt,J17,200
cmqtlpl1.5-31-2019-mt,J17,210
cmqtlpl1.5-31-2019-mt,J17,223
cmqtlpl1.5-31-2019-mt,J18,142
cmqtlpl1.5-31-2019-mt,J18,153
cmqtlpl1.5-31-2019-mt,J18,157
cmqtlpl1.5-31-2019-mt,J18,161
cmqtlpl1.5-31-2019-mt,J18,167
cmqtlpl1.5-31-2019-mt,J18,168
cmqtlpl1.5-31-2019-mt,J18,170
cmqtlpl1.5-31-2019-mt,J18,189
cmqtlpl1.5-31-2019-mt,J18,193
cmqtlpl1.5-31-2019-mt,J19,167
cmqtlpl1.5-31-2019-mt,J19,199
cmqtlpl1.5-31-2019-mt,J19,203
cmqtlpl1.5-31-2019-mt,J19,204
cmqtlpl1.5-31-2019-mt,J19,211
cmqtlpl1.5-31-2019-mt,J19,215
cmqtlpl1.5-31-2019-mt,J19,224
cmqtlpl1.5-31-2019-mt,J19,226
cmqtlpl1.5-31-2019-mt,J19,233
cmqtlpl1.5-31-2019-mt,J20,206
cmqtlpl1.5-31-2019-mt,J20,221
cmqtlpl1.5-31-2019-mt,J20,221
cmqtlpl1.5-31-2019-mt,J20,250
cmqtlpl1.5-31-2019-mt,J20,255
cmqtlpl1.5-31-2019-mt,J20,258
cmqtlpl1.5-31-2019-mt,J20,259
cmqtlpl1.5-31-2019-mt,J20,276
cmqtlpl1.5-31-2019-mt,J20,312
cmqtlpl1.5-31-2019-mt,J21,254
cmqtlpl1.5-31-2019-mt,J21,271
cmqtlpl1.5-31-2019-mt,J21,278
cmqtlpl1.5-31-2019-mt,J21,299
cmqtlpl1.5-31-2019-mt,J21,311
cmqtlpl1.5-31-2019-mt,J21,318
cmqtlpl1.5-31-2019-mt,J21,340
cmqtlpl1.5-31-2019-mt,J21,368
cmqtlpl1.5-31-2019-mt,J21,442
cmqtlpl1.5-31-2019-mt,J22,207
cmqtlpl1.5-31-2019-mt,J22,235
cmqtlpl1.5-31-2019-mt,J22,242
cmqtlpl1.5-31-2019-mt,J22,283
cmqtlpl1.5-31-2019-mt,J22,310
cmqtlpl1.5-31-2019-mt,J22,340
cmqtlpl1.5-31-2019-mt,J22,359
cmqtlpl1.5-31-2019-mt,J22,385
cmqtlpl1.5-31-2019-mt,J22,433
cmqtlpl1.5-31-2019-mt,J23,180
cmqtlpl1.5-31-2019-mt,J23,180
cmqtlpl1.5-31-2019-mt,J23,182
cmqtlpl1.5-31-2019-mt,J23,211
cmqtlpl1.5-31-2019-mt,J23,254
cmqtlpl1.5-31-2019-mt,J23,264
cmqtlpl1.5-31-2019-mt,J23,297
cmqtlpl1.5-31-2019-mt,J23,403
cmqtlpl1.5-31-2019-mt,J23,496
cmqtlpl1.5-31-2019-mt,J24,105
cmqtlpl1.5-31-2019-mt,J24,126
cmqtlpl1.5-31-2019-mt,J24,133
cmqtlpl1.5-31-2019-mt,J24,147
cmqtlpl1.5-31-2019-mt,J24,160
cmqtlpl1.5-31-2019-mt,J24,170
cmqtlpl1.5-31-2019-mt,J24,188
cmqtlpl1.5-31-2019-mt,J24,196
cmqtlpl1.5-31-2019-mt,J24,201
cmqtlpl1.5-31-2019-mt,K01,203
cmqtlpl1.5-31-2019-mt,K01,220
cmqtlpl1.5-31-2019-mt,K01,241
cmqtlpl1.5-31-2019-mt,K01,243
cmqtlpl1.5-31-2019-mt,K01,266
cmqtlpl1.5-31-2019-mt,K01,270
cmqtlpl1.5-31-2019-mt,K01,279
cmqtlpl1.5-31-2019-mt,K01,316
cmqtlpl1.5-31-2019-mt,K01,337
cmqtlpl1.5-31-2019-mt,K02,233
cmqtlpl1.5-31-2019-mt,K02,255
cmqtlpl1.5-31-2019-mt,K02,255
cmqtlpl1.5-31-2019-mt,K02,275
cmqtlpl1.5-31-2019-mt,K02,276
cmqtlpl1.5-31-2019-mt,K02,300
cmqtlpl1.5-31-2019-mt,K02,302
cmqtlpl1.5-31-2019-mt,K02,312
cmqtlpl1.5-31-2019-mt,K02,333
cmqtlpl1.5-31-2019-mt,K03,112
cmqtlpl1.5-31-2019-mt,K03,124
cmqtlpl1.5-31-2019-mt,K03,124
cmqtlpl1.5-31-2019-mt,K03,126
cmqtlpl1.5-31-2019-mt,K03,128
cmqtlpl1.5-31-2019-mt,K03,140
cmqtlpl1.5-31-2019-mt,K03,155
cmqtlpl1.5-31-2019-mt,K03,164
cmqtlpl1.5-31-2019-mt,K03,97
cmqtlpl1.5-31-2019-mt,K04,112
cmqtlpl1.5-31-2019-mt,K04,126
cmqtlpl1.5-31-2019-mt,K04,136
cmqtlpl1.5-31-2019-mt,K04,151
cmqtlpl1.5-31-2019-mt,K04,158
cmqtlpl1.5-31-2019-mt,K04,161
cmqtlpl1.5-31-2019-mt,K04,174
cmqtlpl1.5-31-2019-mt,K04,189
cmqtlpl1.5-31-2019-mt,K04,202
cmqtlpl1.5-31-2019-mt,K05,244
cmqtlpl1.5-31-2019-mt,K05,255
cmqtlpl1.5-31-2019-mt,K05,269
cmqtlpl1.5-31-2019-mt,K05,279
cmqtlpl1.5-31-2019-mt,K05,282
cmqtlpl1.5-31-2019-mt,K05,287
cmqtlpl1.5-31-2019-mt,K05,326
cmqtlpl1.5-31-2019-mt,K05,359
cmqtlpl1.5-31-2019-mt,K05,413
cmqtlpl1.5-31-2019-mt,K06,282
cmqtlpl1.5-31-2019-mt,K06,296
cmqtlpl1.5-31-2019-mt,K06,306
cmqtlpl1.5-31-2019-mt,K06,329
cmqtlpl1.5-31-2019-mt,K06,333
cmqtlpl1.5-31-2019-mt,K06,358
cmqtlpl1.5-31-2019-mt,K06,360
cmqtlpl1.5-31-2019-mt,K06,362
cmqtlpl1.5-31-2019-mt,K06,431
cmqtlpl1.5-31-2019-mt,K07,130
cmqtlpl1.5-31-2019-mt,K07,158
cmqtlpl1.5-31-2019-mt,K07,165
cmqtlpl1.5-31-2019-mt,K07,185
cmqtlpl1.5-31-2019-mt,K07,196
cmqtlpl1.5-31-2019-mt,K07,201
cmqtlpl1.5-31-2019-mt,K07,251
cmqtlpl1.5-31-2019-mt,K07,276
cmqtlpl1.5-31-2019-mt,K07,307
cmqtlpl1.5-31-2019-mt,K08,170
cmqtlpl1.5-31-2019-mt,K08,174
cmqtlpl1.5-31-2019-mt,K08,175
cmqtlpl1.5-31-2019-mt,K08,182
cmqtlpl1.5-31-2019-mt,K08,185
cmqtlpl1.5-31-2019-mt,K08,200
cmqtlpl1.5-31-2019-mt,K08,227
cmqtlpl1.5-31-2019-mt,K08,248
cmqtlpl1.5-31-2019-mt,K08,266
cmqtlpl1.5-31-2019-mt,K09,246
cmqtlpl1.5-31-2019-mt,K09,293
cmqtlpl1.5-31-2019-mt,K09,293
cmqtlpl1.5-31-2019-mt,K09,305
cmqtlpl1.5-31-2019-mt,K09,311
cmqtlpl1.5-31-2019-mt,K09,317
cmqtlpl1.5-31-2019-mt,K09,380
cmqtlpl1.5-31-2019-mt,K09,418
cmqtlpl1.5-31-2019-mt,K09,504
cmqtlpl1.5-31-2019-mt,K10,271
cmqtlpl1.5-31-2019-mt,K10,274
cmqtlpl1.5-31-2019-mt,K10,276
cmqtlpl1.5-31-2019-mt,K10,276
cmqtlpl1.5-31-2019-mt,K10,305
cmqtlpl1.5-31-2019-mt,K10,313
cmqtlpl1.5-31-2019-mt,K10,335
cmqtlpl1.5-31-2019-mt,K10,375
cmqtlpl1.5-31-2019-mt,K10,377
cmqtlpl1.5-31-2019-mt,K11,298
cmqtlpl1.5-31-2019-mt,K11,342
cmqtlpl1.5-31-2019-mt,K11,353
cmqtlpl1.5-31-2019-mt,K11,375
cmqtlpl1.5-31-2019-mt,K11,377
cmqtlpl1.5-31-2019-mt,K11,381
cmqtlpl1.5-31-2019-mt,K11,391
cmqtlpl1.5-31-2019-mt,K11,429
cmqtlpl1.5-31-2019-mt,K11,441
cmqtlpl1.5-31-2019-mt,K12,249
cmqtlpl1.5-31-2019-mt,K12,307
cmqtlpl1.5-31-2019-mt,K12,308
cmqtlpl1.5-31-2019-mt,K12,337
cmqtlpl1.5-31-2019-mt,K12,353
cmqtlpl1.5-31-2019-mt,K12,354
cmqtlpl1.5-31-2019-mt,K12,388
cmqtlpl1.5-31-2019-mt,K12,427
cmqtlpl1.5-31-2019-mt,K12,447
cmqtlpl1.5-31-2019-mt,K13,111
cmqtlpl1.5-31-2019-mt,K13,114
cmqtlpl1.5-31-2019-mt,K13,138
cmqtlpl1.5-31-2019-mt,K13,149
cmqtlpl1.5-31-2019-mt,K13,152
cmqtlpl1.5-31-2019-mt,K13,153
cmqtlpl1.5-31-2019-mt,K13,174
cmqtlpl1.5-31-2019-mt,K13,181
cmqtlpl1.5-31-2019-mt,K13,195
cmqtlpl1.5-31-2019-mt,K14,130
cmqtlpl1.5-31-2019-mt,K14,134
cmqtlpl1.5-31-2019-mt,K14,144
cmqtlpl1.5-31-2019-mt,K14,184
cmqtlpl1.5-31-2019-mt,K14,194
cmqtlpl1.5-31-2019-mt,K14,196
cmqtlpl1.5-31-2019-mt,K14,200
cmqtlpl1.5-31-2019-mt,K14,208
cmqtlpl1.5-31-2019-mt,K14,232
cmqtlpl1.5-31-2019-mt,K15,296
cmqtlpl1.5-31-2019-mt,K15,299
cmqtlpl1.5-31-2019-mt,K15,338
cmqtlpl1.5-31-2019-mt,K15,340
cmqtlpl1.5-31-2019-mt,K15,377
cmqtlpl1.5-31-2019-mt,K15,416
cmqtlpl1.5-31-2019-mt,K15,420
cmqtlpl1.5-31-2019-mt,K15,432
cmqtlpl1.5-31-2019-mt,K15,509
cmqtlpl1.5-31-2019-mt,K16,261
cmqtlpl1.5-31-2019-mt,K16,276
cmqtlpl1.5-31-2019-mt,K16,287
cmqtlpl1.5-31-2019-mt,K16,325
cmqtlpl1.5-31-2019-mt,K16,331
cmqtlpl1.5-31-2019-mt,K16,344
cmqtlpl1.5-31-2019-mt,K16,370
cmqtlpl1.5-31-2019-mt,K16,411
cmqtlpl1.5-31-2019-mt,K16,414
cmqtlpl1.5-31-2019-mt,K17,119
cmqtlpl1.5-31-2019-mt,K17,119
cmqtlpl1.5-31-2019-mt,K17,129
cmqtlpl1.5-31-2019-mt,K17,131
cmqtlpl1.5-31-2019-mt,K17,154
cmqtlpl1.5-31-2019-mt,K17,157
cmqtlpl1.5-31-2019-mt,K17,169
cmqtlpl1.5-31-2019-mt,K17,170
cmqtlpl1.5-31-2019-mt,K17,176
cmqtlpl1.5-31-2019-mt,K18,124
cmqtlpl1.5-31-2019-mt,K18,130
cmqtlpl1.5-31-2019-mt,K18,133
cmqtlpl1.5-31-2019-mt,K18,139
cmqtlpl1.5-31-2019-mt,K18,156
cmqtlpl1.5-31-2019-mt,K18,164
cmqtlpl1.5-31-2019-mt,K18,70
cmqtlpl1.5-31-2019-mt,K18,76
cmqtlpl1.5-31-2019-mt,K18,87
cmqtlpl1.5-31-2019-mt,K19,150
cmqtlpl1.5-31-2019-mt,K19,160
cmqtlpl1.5-31-2019-mt,K19,161
