Metadata_Plate,Metadata_Well,Metadata_Row,Metadata_FieldID,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_well_position,Metadata_plating_density,Metadata_line_ID,Metadata_Batch,FileName_OrigDNA,FileName_OrigER,FileName_OrigRNA,FileName_OrigAGP,FileName_OrigMito
BR00106708,K06,11,8,BR00106708,cmQTL_plate4_8.9.2019,K06,10000,181,2019_08_15_Batch4,r11c06f08p01-ch5sk1fk1fl1.tiff,r11c06f08p01-ch4sk1fk1fl1.tiff,r11c06f08p01-ch3sk1fk1fl1.tiff,r11c06f08p01-ch2sk1fk1fl1.tiff,r11c06f08p01-ch1sk1fk1fl1.tiff
BR00106708,K06,11,9,BR00106708,cmQTL_plate4_8.9.2019,K06,10000,181,2019_08_15_Batch4,r11c06f09p01-ch5sk1fk1fl1.tiff,r11c06f09p01-ch4sk1fk1fl1.tiff,r11c06f09p01-ch3sk1fk1fl1.tiff,r11c06f09p01-ch2sk1fk1fl1.tiff,r11c06f09p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,1,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f01p01-ch5sk1fk1fl1.tiff,r12c05f01p01-ch4sk1fk1fl1.tiff,r12c05f01p01-ch3sk1fk1fl1.tiff,r12c05f01p01-ch2sk1fk1fl1.tiff,r12c05f01p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,2,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f02p01-ch5sk1fk1fl1.tiff,r12c05f02p01-ch4sk1fk1fl1.tiff,r12c05f02p01-ch3sk1fk1fl1.tiff,r12c05f02p01-ch2sk1fk1fl1.tiff,r12c05f02p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,3,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f03p01-ch5sk1fk1fl1.tiff,r12c05f03p01-ch4sk1fk1fl1.tiff,r12c05f03p01-ch3sk1fk1fl1.tiff,r12c05f03p01-ch2sk1fk1fl1.tiff,r12c05f03p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,4,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f04p01-ch5sk1fk1fl1.tiff,r12c05f04p01-ch4sk1fk1fl1.tiff,r12c05f04p01-ch3sk1fk1fl1.tiff,r12c05f04p01-ch2sk1fk1fl1.tiff,r12c05f04p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,5,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f05p01-ch5sk1fk1fl1.tiff,r12c05f05p01-ch4sk1fk1fl1.tiff,r12c05f05p01-ch3sk1fk1fl1.tiff,r12c05f05p01-ch2sk1fk1fl1.tiff,r12c05f05p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,6,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f06p01-ch5sk1fk1fl1.tiff,r12c05f06p01-ch4sk1fk1fl1.tiff,r12c05f06p01-ch3sk1fk1fl1.tiff,r12c05f06p01-ch2sk1fk1fl1.tiff,r12c05f06p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,7,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f07p01-ch5sk1fk1fl1.tiff,r12c05f07p01-ch4sk1fk1fl1.tiff,r12c05f07p01-ch3sk1fk1fl1.tiff,r12c05f07p01-ch2sk1fk1fl1.tiff,r12c05f07p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,8,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f08p01-ch5sk1fk1fl1.tiff,r12c05f08p01-ch4sk1fk1fl1.tiff,r12c05f08p01-ch3sk1fk1fl1.tiff,r12c05f08p01-ch2sk1fk1fl1.tiff,r12c05f08p01-ch1sk1fk1fl1.tiff
BR00106708,L05,12,9,BR00106708,cmQTL_plate4_8.9.2019,L05,10000,181,2019_08_15_Batch4,r12c05f09p01-ch5sk1fk1fl1.tiff,r12c05f09p01-ch4sk1fk1fl1.tiff,r12c05f09p01-ch3sk1fk1fl1.tiff,r12c05f09p01-ch2sk1fk1fl1.tiff,r12c05f09p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,1,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f01p01-ch5sk1fk1fl1.tiff,r12c06f01p01-ch4sk1fk1fl1.tiff,r12c06f01p01-ch3sk1fk1fl1.tiff,r12c06f01p01-ch2sk1fk1fl1.tiff,r12c06f01p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,2,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f02p01-ch5sk1fk1fl1.tiff,r12c06f02p01-ch4sk1fk1fl1.tiff,r12c06f02p01-ch3sk1fk1fl1.tiff,r12c06f02p01-ch2sk1fk1fl1.tiff,r12c06f02p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,3,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f03p01-ch5sk1fk1fl1.tiff,r12c06f03p01-ch4sk1fk1fl1.tiff,r12c06f03p01-ch3sk1fk1fl1.tiff,r12c06f03p01-ch2sk1fk1fl1.tiff,r12c06f03p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,4,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f04p01-ch5sk1fk1fl1.tiff,r12c06f04p01-ch4sk1fk1fl1.tiff,r12c06f04p01-ch3sk1fk1fl1.tiff,r12c06f04p01-ch2sk1fk1fl1.tiff,r12c06f04p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,5,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f05p01-ch5sk1fk1fl1.tiff,r12c06f05p01-ch4sk1fk1fl1.tiff,r12c06f05p01-ch3sk1fk1fl1.tiff,r12c06f05p01-ch2sk1fk1fl1.tiff,r12c06f05p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,6,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f06p01-ch5sk1fk1fl1.tiff,r12c06f06p01-ch4sk1fk1fl1.tiff,r12c06f06p01-ch3sk1fk1fl1.tiff,r12c06f06p01-ch2sk1fk1fl1.tiff,r12c06f06p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,7,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f07p01-ch5sk1fk1fl1.tiff,r12c06f07p01-ch4sk1fk1fl1.tiff,r12c06f07p01-ch3sk1fk1fl1.tiff,r12c06f07p01-ch2sk1fk1fl1.tiff,r12c06f07p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,8,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f08p01-ch5sk1fk1fl1.tiff,r12c06f08p01-ch4sk1fk1fl1.tiff,r12c06f08p01-ch3sk1fk1fl1.tiff,r12c06f08p01-ch2sk1fk1fl1.tiff,r12c06f08p01-ch1sk1fk1fl1.tiff
BR00106708,L06,12,9,BR00106708,cmQTL_plate4_8.9.2019,L06,10000,181,2019_08_15_Batch4,r12c06f09p01-ch5sk1fk1fl1.tiff,r12c06f09p01-ch4sk1fk1fl1.tiff,r12c06f09p01-ch3sk1fk1fl1.tiff,r12c06f09p01-ch2sk1fk1fl1.tiff,r12c06f09p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,1,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f01p01-ch5sk1fk1fl1.tiff,r13c19f01p01-ch4sk1fk1fl1.tiff,r13c19f01p01-ch3sk1fk1fl1.tiff,r13c19f01p01-ch2sk1fk1fl1.tiff,r13c19f01p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,2,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f02p01-ch5sk1fk1fl1.tiff,r13c19f02p01-ch4sk1fk1fl1.tiff,r13c19f02p01-ch3sk1fk1fl1.tiff,r13c19f02p01-ch2sk1fk1fl1.tiff,r13c19f02p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,3,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f03p01-ch5sk1fk1fl1.tiff,r13c19f03p01-ch4sk1fk1fl1.tiff,r13c19f03p01-ch3sk1fk1fl1.tiff,r13c19f03p01-ch2sk1fk1fl1.tiff,r13c19f03p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,4,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f04p01-ch5sk1fk1fl1.tiff,r13c19f04p01-ch4sk1fk1fl1.tiff,r13c19f04p01-ch3sk1fk1fl1.tiff,r13c19f04p01-ch2sk1fk1fl1.tiff,r13c19f04p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,5,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f05p01-ch5sk1fk1fl1.tiff,r13c19f05p01-ch4sk1fk1fl1.tiff,r13c19f05p01-ch3sk1fk1fl1.tiff,r13c19f05p01-ch2sk1fk1fl1.tiff,r13c19f05p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,6,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f06p01-ch5sk1fk1fl1.tiff,r13c19f06p01-ch4sk1fk1fl1.tiff,r13c19f06p01-ch3sk1fk1fl1.tiff,r13c19f06p01-ch2sk1fk1fl1.tiff,r13c19f06p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,7,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f07p01-ch5sk1fk1fl1.tiff,r13c19f07p01-ch4sk1fk1fl1.tiff,r13c19f07p01-ch3sk1fk1fl1.tiff,r13c19f07p01-ch2sk1fk1fl1.tiff,r13c19f07p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,8,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f08p01-ch5sk1fk1fl1.tiff,r13c19f08p01-ch4sk1fk1fl1.tiff,r13c19f08p01-ch3sk1fk1fl1.tiff,r13c19f08p01-ch2sk1fk1fl1.tiff,r13c19f08p01-ch1sk1fk1fl1.tiff
BR00106708,M19,13,9,BR00106708,cmQTL_plate4_8.9.2019,M19,10000,155,2019_08_15_Batch4,r13c19f09p01-ch5sk1fk1fl1.tiff,r13c19f09p01-ch4sk1fk1fl1.tiff,r13c19f09p01-ch3sk1fk1fl1.tiff,r13c19f09p01-ch2sk1fk1fl1.tiff,r13c19f09p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,1,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f01p01-ch5sk1fk1fl1.tiff,r13c20f01p01-ch4sk1fk1fl1.tiff,r13c20f01p01-ch3sk1fk1fl1.tiff,r13c20f01p01-ch2sk1fk1fl1.tiff,r13c20f01p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,2,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f02p01-ch5sk1fk1fl1.tiff,r13c20f02p01-ch4sk1fk1fl1.tiff,r13c20f02p01-ch3sk1fk1fl1.tiff,r13c20f02p01-ch2sk1fk1fl1.tiff,r13c20f02p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,3,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f03p01-ch5sk1fk1fl1.tiff,r13c20f03p01-ch4sk1fk1fl1.tiff,r13c20f03p01-ch3sk1fk1fl1.tiff,r13c20f03p01-ch2sk1fk1fl1.tiff,r13c20f03p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,4,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f04p01-ch5sk1fk1fl1.tiff,r13c20f04p01-ch4sk1fk1fl1.tiff,r13c20f04p01-ch3sk1fk1fl1.tiff,r13c20f04p01-ch2sk1fk1fl1.tiff,r13c20f04p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,5,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f05p01-ch5sk1fk1fl1.tiff,r13c20f05p01-ch4sk1fk1fl1.tiff,r13c20f05p01-ch3sk1fk1fl1.tiff,r13c20f05p01-ch2sk1fk1fl1.tiff,r13c20f05p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,6,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f06p01-ch5sk1fk1fl1.tiff,r13c20f06p01-ch4sk1fk1fl1.tiff,r13c20f06p01-ch3sk1fk1fl1.tiff,r13c20f06p01-ch2sk1fk1fl1.tiff,r13c20f06p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,7,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f07p01-ch5sk1fk1fl1.tiff,r13c20f07p01-ch4sk1fk1fl1.tiff,r13c20f07p01-ch3sk1fk1fl1.tiff,r13c20f07p01-ch2sk1fk1fl1.tiff,r13c20f07p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,8,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f08p01-ch5sk1fk1fl1.tiff,r13c20f08p01-ch4sk1fk1fl1.tiff,r13c20f08p01-ch3sk1fk1fl1.tiff,r13c20f08p01-ch2sk1fk1fl1.tiff,r13c20f08p01-ch1sk1fk1fl1.tiff
BR00106708,M20,13,9,BR00106708,cmQTL_plate4_8.9.2019,M20,10000,155,2019_08_15_Batch4,r13c20f09p01-ch5sk1fk1fl1.tiff,r13c20f09p01-ch4sk1fk1fl1.tiff,r13c20f09p01-ch3sk1fk1fl1.tiff,r13c20f09p01-ch2sk1fk1fl1.tiff,r13c20f09p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,1,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f01p01-ch5sk1fk1fl1.tiff,r14c19f01p01-ch4sk1fk1fl1.tiff,r14c19f01p01-ch3sk1fk1fl1.tiff,r14c19f01p01-ch2sk1fk1fl1.tiff,r14c19f01p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,2,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f02p01-ch5sk1fk1fl1.tiff,r14c19f02p01-ch4sk1fk1fl1.tiff,r14c19f02p01-ch3sk1fk1fl1.tiff,r14c19f02p01-ch2sk1fk1fl1.tiff,r14c19f02p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,3,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f03p01-ch5sk1fk1fl1.tiff,r14c19f03p01-ch4sk1fk1fl1.tiff,r14c19f03p01-ch3sk1fk1fl1.tiff,r14c19f03p01-ch2sk1fk1fl1.tiff,r14c19f03p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,4,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f04p01-ch5sk1fk1fl1.tiff,r14c19f04p01-ch4sk1fk1fl1.tiff,r14c19f04p01-ch3sk1fk1fl1.tiff,r14c19f04p01-ch2sk1fk1fl1.tiff,r14c19f04p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,5,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f05p01-ch5sk1fk1fl1.tiff,r14c19f05p01-ch4sk1fk1fl1.tiff,r14c19f05p01-ch3sk1fk1fl1.tiff,r14c19f05p01-ch2sk1fk1fl1.tiff,r14c19f05p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,6,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f06p01-ch5sk1fk1fl1.tiff,r14c19f06p01-ch4sk1fk1fl1.tiff,r14c19f06p01-ch3sk1fk1fl1.tiff,r14c19f06p01-ch2sk1fk1fl1.tiff,r14c19f06p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,7,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f07p01-ch5sk1fk1fl1.tiff,r14c19f07p01-ch4sk1fk1fl1.tiff,r14c19f07p01-ch3sk1fk1fl1.tiff,r14c19f07p01-ch2sk1fk1fl1.tiff,r14c19f07p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,8,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f08p01-ch5sk1fk1fl1.tiff,r14c19f08p01-ch4sk1fk1fl1.tiff,r14c19f08p01-ch3sk1fk1fl1.tiff,r14c19f08p01-ch2sk1fk1fl1.tiff,r14c19f08p01-ch1sk1fk1fl1.tiff
BR00106708,N19,14,9,BR00106708,cmQTL_plate4_8.9.2019,N19,10000,155,2019_08_15_Batch4,r14c19f09p01-ch5sk1fk1fl1.tiff,r14c19f09p01-ch4sk1fk1fl1.tiff,r14c19f09p01-ch3sk1fk1fl1.tiff,r14c19f09p01-ch2sk1fk1fl1.tiff,r14c19f09p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,1,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f01p01-ch5sk1fk1fl1.tiff,r14c20f01p01-ch4sk1fk1fl1.tiff,r14c20f01p01-ch3sk1fk1fl1.tiff,r14c20f01p01-ch2sk1fk1fl1.tiff,r14c20f01p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,2,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f02p01-ch5sk1fk1fl1.tiff,r14c20f02p01-ch4sk1fk1fl1.tiff,r14c20f02p01-ch3sk1fk1fl1.tiff,r14c20f02p01-ch2sk1fk1fl1.tiff,r14c20f02p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,3,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f03p01-ch5sk1fk1fl1.tiff,r14c20f03p01-ch4sk1fk1fl1.tiff,r14c20f03p01-ch3sk1fk1fl1.tiff,r14c20f03p01-ch2sk1fk1fl1.tiff,r14c20f03p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,4,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f04p01-ch5sk1fk1fl1.tiff,r14c20f04p01-ch4sk1fk1fl1.tiff,r14c20f04p01-ch3sk1fk1fl1.tiff,r14c20f04p01-ch2sk1fk1fl1.tiff,r14c20f04p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,5,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f05p01-ch5sk1fk1fl1.tiff,r14c20f05p01-ch4sk1fk1fl1.tiff,r14c20f05p01-ch3sk1fk1fl1.tiff,r14c20f05p01-ch2sk1fk1fl1.tiff,r14c20f05p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,6,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f06p01-ch5sk1fk1fl1.tiff,r14c20f06p01-ch4sk1fk1fl1.tiff,r14c20f06p01-ch3sk1fk1fl1.tiff,r14c20f06p01-ch2sk1fk1fl1.tiff,r14c20f06p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,7,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f07p01-ch5sk1fk1fl1.tiff,r14c20f07p01-ch4sk1fk1fl1.tiff,r14c20f07p01-ch3sk1fk1fl1.tiff,r14c20f07p01-ch2sk1fk1fl1.tiff,r14c20f07p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,8,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f08p01-ch5sk1fk1fl1.tiff,r14c20f08p01-ch4sk1fk1fl1.tiff,r14c20f08p01-ch3sk1fk1fl1.tiff,r14c20f08p01-ch2sk1fk1fl1.tiff,r14c20f08p01-ch1sk1fk1fl1.tiff
BR00106708,N20,14,9,BR00106708,cmQTL_plate4_8.9.2019,N20,10000,155,2019_08_15_Batch4,r14c20f09p01-ch5sk1fk1fl1.tiff,r14c20f09p01-ch4sk1fk1fl1.tiff,r14c20f09p01-ch3sk1fk1fl1.tiff,r14c20f09p01-ch2sk1fk1fl1.tiff,r14c20f09p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,1,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f01p01-ch5sk1fk1fl1.tiff,r15c09f01p01-ch4sk1fk1fl1.tiff,r15c09f01p01-ch3sk1fk1fl1.tiff,r15c09f01p01-ch2sk1fk1fl1.tiff,r15c09f01p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,2,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f02p01-ch5sk1fk1fl1.tiff,r15c09f02p01-ch4sk1fk1fl1.tiff,r15c09f02p01-ch3sk1fk1fl1.tiff,r15c09f02p01-ch2sk1fk1fl1.tiff,r15c09f02p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,3,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f03p01-ch5sk1fk1fl1.tiff,r15c09f03p01-ch4sk1fk1fl1.tiff,r15c09f03p01-ch3sk1fk1fl1.tiff,r15c09f03p01-ch2sk1fk1fl1.tiff,r15c09f03p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,4,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f04p01-ch5sk1fk1fl1.tiff,r15c09f04p01-ch4sk1fk1fl1.tiff,r15c09f04p01-ch3sk1fk1fl1.tiff,r15c09f04p01-ch2sk1fk1fl1.tiff,r15c09f04p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,5,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f05p01-ch5sk1fk1fl1.tiff,r15c09f05p01-ch4sk1fk1fl1.tiff,r15c09f05p01-ch3sk1fk1fl1.tiff,r15c09f05p01-ch2sk1fk1fl1.tiff,r15c09f05p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,6,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f06p01-ch5sk1fk1fl1.tiff,r15c09f06p01-ch4sk1fk1fl1.tiff,r15c09f06p01-ch3sk1fk1fl1.tiff,r15c09f06p01-ch2sk1fk1fl1.tiff,r15c09f06p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,7,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f07p01-ch5sk1fk1fl1.tiff,r15c09f07p01-ch4sk1fk1fl1.tiff,r15c09f07p01-ch3sk1fk1fl1.tiff,r15c09f07p01-ch2sk1fk1fl1.tiff,r15c09f07p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,8,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f08p01-ch5sk1fk1fl1.tiff,r15c09f08p01-ch4sk1fk1fl1.tiff,r15c09f08p01-ch3sk1fk1fl1.tiff,r15c09f08p01-ch2sk1fk1fl1.tiff,r15c09f08p01-ch1sk1fk1fl1.tiff
BR00106708,O09,15,9,BR00106708,cmQTL_plate4_8.9.2019,O09,10000,158,2019_08_15_Batch4,r15c09f09p01-ch5sk1fk1fl1.tiff,r15c09f09p01-ch4sk1fk1fl1.tiff,r15c09f09p01-ch3sk1fk1fl1.tiff,r15c09f09p01-ch2sk1fk1fl1.tiff,r15c09f09p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,1,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f01p01-ch5sk1fk1fl1.tiff,r15c10f01p01-ch4sk1fk1fl1.tiff,r15c10f01p01-ch3sk1fk1fl1.tiff,r15c10f01p01-ch2sk1fk1fl1.tiff,r15c10f01p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,2,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f02p01-ch5sk1fk1fl1.tiff,r15c10f02p01-ch4sk1fk1fl1.tiff,r15c10f02p01-ch3sk1fk1fl1.tiff,r15c10f02p01-ch2sk1fk1fl1.tiff,r15c10f02p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,3,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f03p01-ch5sk1fk1fl1.tiff,r15c10f03p01-ch4sk1fk1fl1.tiff,r15c10f03p01-ch3sk1fk1fl1.tiff,r15c10f03p01-ch2sk1fk1fl1.tiff,r15c10f03p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,4,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f04p01-ch5sk1fk1fl1.tiff,r15c10f04p01-ch4sk1fk1fl1.tiff,r15c10f04p01-ch3sk1fk1fl1.tiff,r15c10f04p01-ch2sk1fk1fl1.tiff,r15c10f04p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,5,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f05p01-ch5sk1fk1fl1.tiff,r15c10f05p01-ch4sk1fk1fl1.tiff,r15c10f05p01-ch3sk1fk1fl1.tiff,r15c10f05p01-ch2sk1fk1fl1.tiff,r15c10f05p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,6,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f06p01-ch5sk1fk1fl1.tiff,r15c10f06p01-ch4sk1fk1fl1.tiff,r15c10f06p01-ch3sk1fk1fl1.tiff,r15c10f06p01-ch2sk1fk1fl1.tiff,r15c10f06p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,7,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f07p01-ch5sk1fk1fl1.tiff,r15c10f07p01-ch4sk1fk1fl1.tiff,r15c10f07p01-ch3sk1fk1fl1.tiff,r15c10f07p01-ch2sk1fk1fl1.tiff,r15c10f07p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,8,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f08p01-ch5sk1fk1fl1.tiff,r15c10f08p01-ch4sk1fk1fl1.tiff,r15c10f08p01-ch3sk1fk1fl1.tiff,r15c10f08p01-ch2sk1fk1fl1.tiff,r15c10f08p01-ch1sk1fk1fl1.tiff
BR00106708,O10,15,9,BR00106708,cmQTL_plate4_8.9.2019,O10,10000,158,2019_08_15_Batch4,r15c10f09p01-ch5sk1fk1fl1.tiff,r15c10f09p01-ch4sk1fk1fl1.tiff,r15c10f09p01-ch3sk1fk1fl1.tiff,r15c10f09p01-ch2sk1fk1fl1.tiff,r15c10f09p01-ch1sk1fk1fl1.tiff
