FileName_OrigER,PathName_OrigER,FileName_OrigRNA,PathName_OrigRNA,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r03c23f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,1,0.134527907,2019-05-10T20:13:51.213-04:00,1,1,2,HOECHST 33342,23,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0,-3E-06,3
r03c23f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,2,0.134530798,2019-05-10T20:13:53.663-04:00,1,1,2,HOECHST 33342,23,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0.000645814,-3E-06,3
r03c23f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,3,0.134530306,2019-05-10T20:13:55.847-04:00,1,1,2,HOECHST 33342,23,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0.000645814,-3E-06,3
r03c23f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,4,0.134529501,2019-05-10T20:13:58.047-04:00,1,1,2,HOECHST 33342,23,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0.000645814,-3E-06,3
r03c23f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,5,0.134527504,2019-05-10T20:14:00.263-04:00,1,1,2,HOECHST 33342,23,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0,-3E-06,3
r03c23f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,6,0.134528294,2019-05-10T20:14:02.867-04:00,1,1,2,HOECHST 33342,23,0.01,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0,-3E-06,3
r03c23f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,7,0.134527802,2019-05-10T20:14:05.113-04:00,1,1,2,HOECHST 33342,23,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,-0.000645814,-3E-06,3
r03c23f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,8,0.134526804,2019-05-10T20:14:07.313-04:00,1,1,2,HOECHST 33342,23,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,-0.000645814,-3E-06,3
r03c23f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c23f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C23,9,0.134526595,2019-05-10T20:14:09.497-04:00,1,1,2,HOECHST 33342,23,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,-0.000645814,-3E-06,3
r03c24f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,1,0.134520099,2019-05-10T20:15:32.567-04:00,1,1,2,HOECHST 33342,24,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0,-3E-06,3
r03c24f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,2,0.134526402,2019-05-10T20:15:34.783-04:00,1,1,2,HOECHST 33342,24,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0.000645814,-3E-06,3
r03c24f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,3,0.134521902,2019-05-10T20:15:36.983-04:00,1,1,2,HOECHST 33342,24,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0.000645814,-3E-06,3
r03c24f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,4,0.134516895,2019-05-10T20:15:39.18-04:00,1,1,2,HOECHST 33342,24,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0.000645814,-3E-06,3
r03c24f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,5,0.134514198,2019-05-10T20:15:41.38-04:00,1,1,2,HOECHST 33342,24,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0,-3E-06,3
r03c24f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,6,0.134524494,2019-05-10T20:15:43.567-04:00,1,1,2,HOECHST 33342,24,0.01,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0,-3E-06,3
r03c24f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,7,0.134523898,2019-05-10T20:15:45.767-04:00,1,1,2,HOECHST 33342,24,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,-0.000645814,-3E-06,3
r03c24f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,8,0.134520397,2019-05-10T20:15:48.073-04:00,1,1,2,HOECHST 33342,24,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,-0.000645814,-3E-06,3
r03c24f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r03c24f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,C24,9,0.134515405,2019-05-10T20:15:50.337-04:00,1,1,2,HOECHST 33342,24,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,-0.000645814,-3E-06,3
r04c01f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r04c01f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r04c01f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r04c01f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r04c01f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,r04c01f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103268__2019-05-10T18_09_23-Measurement_1/Images,BR00103268,D01,1,0.1347038,2019-05-10T18:13:32.38-04:00,1,1,2,HOECHST 33342,1,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0,-3E-06,4
